NC_000913.2_Escherichia_coli_str._K-12_substr._MG1655,_complete_genome_4550000:4551000	SRR10358491_NODE_18_length_94618_cov_17.406716	100.000	1000	0	0	1	1000	51193	50194	0.0	1847	minus
NC_000913.2_Escherichia_coli_str._K-12_substr._MG1655,_complete_genome_4550000:4551000	SRR10358489_NODE_11_length_148613_cov_17.336321	100.000	1000	0	0	1	1000	43426	44425	0.0	1847	plus
NC_000913.2_Escherichia_coli_str._K-12_substr._MG1655,_complete_genome_4550000:4551000	SRR10358488_NODE_18_length_94618_cov_19.550814	100.000	1000	0	0	1	1000	43426	44425	0.0	1847	plus
NC_000913.2_Escherichia_coli_str._K-12_substr._MG1655,_complete_genome_4550000:4551000	SRR10358487_NODE_18_length_94618_cov_13.533247	100.000	1000	0	0	1	1000	43426	44425	0.0	1847	plus
NC_000913.2_Escherichia_coli_str._K-12_substr._MG1655,_complete_genome_4550000:4551000	SRR10358486_NODE_16_length_94618_cov_24.002053	100.000	1000	0	0	1	1000	51193	50194	0.0	1847	minus
NC_000913.2_Escherichia_coli_str._K-12_substr._MG1655,_complete_genome_4550000:4551000	SRR10358485_NODE_18_length_94618_cov_20.986337	100.000	1000	0	0	1	1000	51193	50194	0.0	1847	minus
NC_000913.2_Escherichia_coli_str._K-12_substr._MG1655,_complete_genome_4550000:4551000	ASM2516v1_CP001846.1	97.900	1000	21	0	1	1000	5245081	5246080	0.0	1731	plus
NC_000913.2_Escherichia_coli_str._K-12_substr._MG1655,_complete_genome_4550000:4551000	ASM886v1_BA000007.2	97.800	1000	22	0	1	1000	5406800	5407799	0.0	1725	plus
NC_000913.2_Escherichia_coli_str._K-12_substr._MG1655,_complete_genome_4550000:4551000	ASM2222v1_CP001368.1	97.800	1000	22	0	1	1000	5436509	5437508	0.0	1725	plus
NC_000913.2_Escherichia_coli_str._K-12_substr._MG1655,_complete_genome_4550000:4551000	ASM17195v1_ABHQ01000010.1	97.800	1000	22	0	1	1000	4328	5327	0.0	1725	plus
NC_000913.2_Escherichia_coli_str._K-12_substr._MG1655,_complete_genome_4550000:4551000	ASM15512v1_CM000662.1	97.800	1000	22	0	1	1000	1391692	1390693	0.0	1725	minus
NC_000913.2_Escherichia_coli_str._K-12_substr._MG1655,_complete_genome_4550000:4551000	ASM666v1_AE005174.2	97.502	1001	24	1	1	1000	5436803	5437803	0.0	1709	plus
