NC_000913.2_Escherichia_coli_str._K-12_substr._MG1655,_complete_genome_5000:6000	SRR10358491_NODE_28_length_54252_cov_14.817201	100.000	1000	0	0	1	1000	43740	44739	0.0	1847	plus
NC_000913.2_Escherichia_coli_str._K-12_substr._MG1655,_complete_genome_5000:6000	SRR10358489_NODE_11_length_148613_cov_17.336321	100.000	1000	0	0	1	1000	138101	139100	0.0	1847	plus
NC_000913.2_Escherichia_coli_str._K-12_substr._MG1655,_complete_genome_5000:6000	SRR10358487_NODE_29_length_54252_cov_12.773912	100.000	1000	0	0	1	1000	10513	9514	0.0	1847	minus
NC_000913.2_Escherichia_coli_str._K-12_substr._MG1655,_complete_genome_5000:6000	SRR10358486_NODE_26_length_54252_cov_21.175224	100.000	1000	0	0	1	1000	43740	44739	0.0	1847	plus
NC_000913.2_Escherichia_coli_str._K-12_substr._MG1655,_complete_genome_5000:6000	SRR10358485_NODE_28_length_54253_cov_15.765399	100.000	1000	0	0	1	1000	10514	9515	0.0	1847	minus
NC_000913.2_Escherichia_coli_str._K-12_substr._MG1655,_complete_genome_5000:6000	SRR10358488_NODE_28_length_54252_cov_20.249312	99.900	1000	1	0	1	1000	43740	44739	0.0	1842	plus
NC_000913.2_Escherichia_coli_str._K-12_substr._MG1655,_complete_genome_5000:6000	ASM886v1_BA000007.2	98.000	1000	20	0	1	1000	5018	6017	0.0	1736	plus
NC_000913.2_Escherichia_coli_str._K-12_substr._MG1655,_complete_genome_5000:6000	ASM666v1_AE005174.2	98.000	1000	20	0	1	1000	5018	6017	0.0	1736	plus
NC_000913.2_Escherichia_coli_str._K-12_substr._MG1655,_complete_genome_5000:6000	ASM2516v1_CP001846.1	98.000	1000	20	0	1	1000	5000	5999	0.0	1736	plus
NC_000913.2_Escherichia_coli_str._K-12_substr._MG1655,_complete_genome_5000:6000	ASM2222v1_CP001368.1	98.000	1000	20	0	1	1000	5018	6017	0.0	1736	plus
NC_000913.2_Escherichia_coli_str._K-12_substr._MG1655,_complete_genome_5000:6000	ASM17195v1_ABHQ01000010.1	98.000	1000	20	0	1	1000	100973	101972	0.0	1736	plus
NC_000913.2_Escherichia_coli_str._K-12_substr._MG1655,_complete_genome_5000:6000	ASM15512v1_CM000662.1	98.000	1000	20	0	1	1000	1295035	1294036	0.0	1736	minus
