NC_000913.2_Escherichia_coli_str._K-12_substr._MG1655,_complete_genome_1060000:1061000	SRR10358491_NODE_29_length_44018_cov_9.874576	100.000	1000	0	0	1	1000	33594	32595	0.0	1847	minus
NC_000913.2_Escherichia_coli_str._K-12_substr._MG1655,_complete_genome_1060000:1061000	SRR10358489_NODE_2_length_361112_cov_16.843946	100.000	1000	0	0	1	1000	327519	328518	0.0	1847	plus
NC_000913.2_Escherichia_coli_str._K-12_substr._MG1655,_complete_genome_1060000:1061000	SRR10358488_NODE_29_length_43953_cov_17.768471	100.000	1000	0	0	1	1000	33594	32595	0.0	1847	minus
NC_000913.2_Escherichia_coli_str._K-12_substr._MG1655,_complete_genome_1060000:1061000	SRR10358487_NODE_30_length_43953_cov_12.790992	100.000	1000	0	0	1	1000	33594	32595	0.0	1847	minus
NC_000913.2_Escherichia_coli_str._K-12_substr._MG1655,_complete_genome_1060000:1061000	SRR10358486_NODE_28_length_43953_cov_24.258614	100.000	1000	0	0	1	1000	33594	32595	0.0	1847	minus
NC_000913.2_Escherichia_coli_str._K-12_substr._MG1655,_complete_genome_1060000:1061000	SRR10358485_NODE_29_length_43949_cov_14.750240	100.000	1000	0	0	1	1000	10356	11355	0.0	1847	plus
NC_000913.2_Escherichia_coli_str._K-12_substr._MG1655,_complete_genome_1060000:1061000	ASM2516v1_CP001846.1	98.000	1000	20	0	1	1000	1286489	1287488	0.0	1736	plus
NC_000913.2_Escherichia_coli_str._K-12_substr._MG1655,_complete_genome_1060000:1061000	ASM886v1_BA000007.2	97.800	1000	22	0	1	1000	1239131	1240130	0.0	1725	plus
NC_000913.2_Escherichia_coli_str._K-12_substr._MG1655,_complete_genome_1060000:1061000	ASM2222v1_CP001368.1	97.800	1000	22	0	1	1000	1244450	1245449	0.0	1725	plus
NC_000913.2_Escherichia_coli_str._K-12_substr._MG1655,_complete_genome_1060000:1061000	ASM17195v1_ABHQ01000007.1	97.800	1000	22	0	1	1000	92686	93685	0.0	1725	plus
NC_000913.2_Escherichia_coli_str._K-12_substr._MG1655,_complete_genome_1060000:1061000	ASM15512v1_CM000662.1	97.800	1000	22	0	1	1000	12268	11269	0.0	1725	minus
NC_000913.2_Escherichia_coli_str._K-12_substr._MG1655,_complete_genome_1060000:1061000	ASM666v1_AE005174.2	97.700	1000	23	0	1	1000	1323948	1324947	0.0	1722	plus
