NC_000913.2_Escherichia_coli_str._K-12_substr._MG1655,_complete_genome_2155000:2156000	SRR10358491_NODE_22_length_67473_cov_9.578550	100.000	1000	0	0	1	1000	54155	55154	0.0	1847	plus
NC_000913.2_Escherichia_coli_str._K-12_substr._MG1655,_complete_genome_2155000:2156000	SRR10358489_NODE_21_length_67474_cov_16.415653	100.000	1000	0	0	1	1000	54156	55155	0.0	1847	plus
NC_000913.2_Escherichia_coli_str._K-12_substr._MG1655,_complete_genome_2155000:2156000	SRR10358488_NODE_22_length_67474_cov_16.930598	100.000	1000	0	0	1	1000	54156	55155	0.0	1847	plus
NC_000913.2_Escherichia_coli_str._K-12_substr._MG1655,_complete_genome_2155000:2156000	SRR10358487_NODE_23_length_67474_cov_12.657772	100.000	1000	0	0	1	1000	13319	12320	0.0	1847	minus
NC_000913.2_Escherichia_coli_str._K-12_substr._MG1655,_complete_genome_2155000:2156000	SRR10358486_NODE_20_length_67474_cov_23.916477	100.000	1000	0	0	1	1000	54156	55155	0.0	1847	plus
NC_000913.2_Escherichia_coli_str._K-12_substr._MG1655,_complete_genome_2155000:2156000	SRR10358485_NODE_22_length_67474_cov_15.039749	100.000	1000	0	0	1	1000	54156	55155	0.0	1847	plus
NC_000913.2_Escherichia_coli_str._K-12_substr._MG1655,_complete_genome_2155000:2156000	ASM886v1_BA000007.2	97.800	1000	22	0	1	1000	2832411	2833410	0.0	1725	plus
NC_000913.2_Escherichia_coli_str._K-12_substr._MG1655,_complete_genome_2155000:2156000	ASM666v1_AE005174.2	97.800	1000	22	0	1	1000	2902629	2903628	0.0	1725	plus
NC_000913.2_Escherichia_coli_str._K-12_substr._MG1655,_complete_genome_2155000:2156000	ASM2516v1_CP001846.1	97.800	1000	22	0	1	1000	2612546	2613545	0.0	1725	plus
NC_000913.2_Escherichia_coli_str._K-12_substr._MG1655,_complete_genome_2155000:2156000	ASM2222v1_CP001368.1	97.800	1000	22	0	1	1000	2796225	2797224	0.0	1725	plus
NC_000913.2_Escherichia_coli_str._K-12_substr._MG1655,_complete_genome_2155000:2156000	ASM17195v1_ABHQ01000014.1	97.800	1000	22	0	1	1000	91854	92853	0.0	1725	plus
NC_000913.2_Escherichia_coli_str._K-12_substr._MG1655,_complete_genome_2155000:2156000	ASM15512v1_CM000662.1	97.800	1000	22	0	1	1000	4003588	4002589	0.0	1725	minus
