NC_000913.2_Escherichia_coli_str._K-12_substr._MG1655,_complete_genome_915000:916000	SRR10358491_NODE_1_length_316522_cov_10.067103	100.000	1000	0	0	1	1000	182269	183268	0.0	1847	plus
NC_000913.2_Escherichia_coli_str._K-12_substr._MG1655,_complete_genome_915000:916000	SRR10358489_NODE_2_length_361112_cov_16.843946	100.000	1000	0	0	1	1000	182519	183518	0.0	1847	plus
NC_000913.2_Escherichia_coli_str._K-12_substr._MG1655,_complete_genome_915000:916000	SRR10358488_NODE_11_length_142450_cov_18.046781	100.000	1000	0	0	1	1000	8197	9196	0.0	1847	plus
NC_000913.2_Escherichia_coli_str._K-12_substr._MG1655,_complete_genome_915000:916000	SRR10358487_NODE_4_length_239915_cov_13.054765	100.000	1000	0	0	1	1000	57652	56653	0.0	1847	minus
NC_000913.2_Escherichia_coli_str._K-12_substr._MG1655,_complete_genome_915000:916000	SRR10358486_NODE_2_length_316163_cov_22.172335	100.000	1000	0	0	1	1000	181998	182997	0.0	1847	plus
NC_000913.2_Escherichia_coli_str._K-12_substr._MG1655,_complete_genome_915000:916000	SRR10358485_NODE_1_length_316175_cov_14.047515	99.900	1000	1	0	1	1000	181998	182997	0.0	1842	plus
NC_000913.2_Escherichia_coli_str._K-12_substr._MG1655,_complete_genome_915000:916000	ASM2516v1_CP001846.1	99.700	1000	3	0	1	1000	1143866	1144865	0.0	1831	plus
NC_000913.2_Escherichia_coli_str._K-12_substr._MG1655,_complete_genome_915000:916000	ASM886v1_BA000007.2	99.600	1000	4	0	1	1000	1046853	1047852	0.0	1825	plus
NC_000913.2_Escherichia_coli_str._K-12_substr._MG1655,_complete_genome_915000:916000	ASM666v1_AE005174.2	99.600	1000	4	0	1	1000	1048513	1049512	0.0	1825	plus
NC_000913.2_Escherichia_coli_str._K-12_substr._MG1655,_complete_genome_915000:916000	ASM2222v1_CP001368.1	99.600	1000	4	0	1	1000	1051802	1052801	0.0	1825	plus
NC_000913.2_Escherichia_coli_str._K-12_substr._MG1655,_complete_genome_915000:916000	ASM17195v1_ABHQ01000029.1	99.600	1000	4	0	1	1000	666	1665	0.0	1825	plus
NC_000913.2_Escherichia_coli_str._K-12_substr._MG1655,_complete_genome_915000:916000	ASM15512v1_CM000662.1	99.600	1000	4	0	1	1000	213873	212874	0.0	1825	minus
