NC_000913.2_Escherichia_coli_str._K-12_substr._MG1655,_complete_genome_1015000:1016000	SRR10358491_NODE_1_length_316522_cov_10.067103	100.000	1000	0	0	1	1000	282269	283268	0.0	1847	plus
NC_000913.2_Escherichia_coli_str._K-12_substr._MG1655,_complete_genome_1015000:1016000	SRR10358489_NODE_2_length_361112_cov_16.843946	100.000	1000	0	0	1	1000	282519	283518	0.0	1847	plus
NC_000913.2_Escherichia_coli_str._K-12_substr._MG1655,_complete_genome_1015000:1016000	SRR10358488_NODE_11_length_142450_cov_18.046781	100.000	1000	0	0	1	1000	108197	109196	0.0	1847	plus
NC_000913.2_Escherichia_coli_str._K-12_substr._MG1655,_complete_genome_1015000:1016000	SRR10358487_NODE_22_length_76851_cov_13.190384	100.000	1000	0	0	1	1000	42598	43597	0.0	1847	plus
NC_000913.2_Escherichia_coli_str._K-12_substr._MG1655,_complete_genome_1015000:1016000	SRR10358486_NODE_2_length_316163_cov_22.172335	100.000	1000	0	0	1	1000	281987	282986	0.0	1847	plus
NC_000913.2_Escherichia_coli_str._K-12_substr._MG1655,_complete_genome_1015000:1016000	ASM886v1_BA000007.2	100.000	1000	0	0	1	1000	1145249	1146248	0.0	1847	plus
NC_000913.2_Escherichia_coli_str._K-12_substr._MG1655,_complete_genome_1015000:1016000	ASM666v1_AE005174.2	100.000	1000	0	0	1	1000	1234472	1235471	0.0	1847	plus
NC_000913.2_Escherichia_coli_str._K-12_substr._MG1655,_complete_genome_1015000:1016000	ASM2516v1_CP001846.1	100.000	1000	0	0	1	1000	1242256	1243255	0.0	1847	plus
NC_000913.2_Escherichia_coli_str._K-12_substr._MG1655,_complete_genome_1015000:1016000	ASM2222v1_CP001368.1	100.000	1000	0	0	1	1000	1150198	1151197	0.0	1847	plus
NC_000913.2_Escherichia_coli_str._K-12_substr._MG1655,_complete_genome_1015000:1016000	ASM15512v1_CM000662.1	100.000	1000	0	0	1	1000	106292	105293	0.0	1847	minus
NC_000913.2_Escherichia_coli_str._K-12_substr._MG1655,_complete_genome_1015000:1016000	SRR10358485_NODE_1_length_316175_cov_14.047515	99.900	1000	1	0	1	1000	281999	282998	0.0	1842	plus
NC_000913.2_Escherichia_coli_str._K-12_substr._MG1655,_complete_genome_1015000:1016000	ASM17195v1_ABHQ01000033.1	100.000	895	0	0	1	895	895	1	0.0	1653	minus
