NC_000913.2_Escherichia_coli_str._K-12_substr._MG1655,_complete_genome_3690000:3691000	SRR10358489_NODE_17_length_95180_cov_16.964872	100.000	1000	0	0	1	1000	70413	69414	0.0	1847	minus
NC_000913.2_Escherichia_coli_str._K-12_substr._MG1655,_complete_genome_3690000:3691000	SRR10358488_NODE_17_length_95318_cov_20.159626	100.000	1000	0	0	1	1000	24768	25767	0.0	1847	plus
NC_000913.2_Escherichia_coli_str._K-12_substr._MG1655,_complete_genome_3690000:3691000	SRR10358487_NODE_17_length_95318_cov_12.563919	100.000	1000	0	0	1	1000	70551	69552	0.0	1847	minus
NC_000913.2_Escherichia_coli_str._K-12_substr._MG1655,_complete_genome_3690000:3691000	SRR10358486_NODE_27_length_53549_cov_21.722025	100.000	1000	0	0	1	1000	28782	27783	0.0	1847	minus
NC_000913.2_Escherichia_coli_str._K-12_substr._MG1655,_complete_genome_3690000:3691000	SRR10358491_NODE_17_length_95317_cov_19.885124	99.900	1000	1	0	1	1000	24767	25766	0.0	1842	plus
NC_000913.2_Escherichia_coli_str._K-12_substr._MG1655,_complete_genome_3690000:3691000	SRR10358485_NODE_17_length_95180_cov_20.049541	99.900	1000	1	0	1	1000	24768	25767	0.0	1842	plus
NC_000913.2_Escherichia_coli_str._K-12_substr._MG1655,_complete_genome_3690000:3691000	ASM886v1_BA000007.2	99.300	1000	7	0	1	1000	4434124	4435123	0.0	1808	plus
NC_000913.2_Escherichia_coli_str._K-12_substr._MG1655,_complete_genome_3690000:3691000	ASM2516v1_CP001846.1	99.300	1000	7	0	1	1000	4322708	4323707	0.0	1808	plus
NC_000913.2_Escherichia_coli_str._K-12_substr._MG1655,_complete_genome_3690000:3691000	ASM2222v1_CP001368.1	99.300	1000	7	0	1	1000	4493270	4494269	0.0	1808	plus
NC_000913.2_Escherichia_coli_str._K-12_substr._MG1655,_complete_genome_3690000:3691000	ASM17195v1_ABHQ01000003.1	99.300	1000	7	0	1	1000	237543	238542	0.0	1808	plus
NC_000913.2_Escherichia_coli_str._K-12_substr._MG1655,_complete_genome_3690000:3691000	ASM15512v1_CM000662.1	99.300	1000	7	0	1	1000	2338374	2337375	0.0	1808	minus
NC_000913.2_Escherichia_coli_str._K-12_substr._MG1655,_complete_genome_3690000:3691000	ASM666v1_AE005174.2	99.100	1000	9	0	1	1000	4501351	4502350	0.0	1801	plus
